emotion_label,gender,path
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-02-01-02-13.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-02-02-01-13.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-02-02-02-13.wav
happy,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-01-01-01-13.wav
happy,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-01-01-02-13.wav
happy,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-01-02-01-13.wav
happy,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-01-02-02-13.wav
happy,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-02-01-01-13.wav
fear,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-02-01-01-13.wav
fear,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-02-01-02-13.wav
fear,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-02-02-01-13.wav
fear,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-02-02-02-13.wav
disgust,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-01-01-01-13.wav
disgust,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-01-01-02-13.wav
disgust,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-01-02-01-13.wav
disgust,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-01-02-02-13.wav
sadness,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-02-01-02-13.wav
sadness,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-02-02-01-13.wav
sadness,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-02-02-02-13.wav
angry,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-01-01-01-13.wav
angry,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-01-01-02-13.wav
angry,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-01-02-01-13.wav
angry,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-01-02-02-13.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-01-01-02-01-13.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-01-01-02-02-13.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-01-01-01-13.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-01-01-02-13.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-01-02-01-13.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-01-02-02-13.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-02-01-01-13.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-01-01-01-01-13.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-01-01-01-02-13.wav
fear,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-01-01-01-14.wav
fear,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-01-01-02-14.wav
fear,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-01-02-01-14.wav
fear,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-01-02-02-14.wav
fear,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-02-01-01-14.wav
fear,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-02-01-02-14.wav
fear,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-02-02-01-14.wav
fear,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-02-02-02-14.wav
disgust,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-01-01-01-14.wav
disgust,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-01-01-02-14.wav
disgust,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-01-02-01-14.wav
disgust,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-01-02-02-14.wav
disgust,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-02-01-01-14.wav
happy,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-02-02-01-14.wav
happy,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-02-02-02-14.wav
sadness,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-01-01-01-14.wav
sadness,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-01-01-02-14.wav
sadness,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-01-02-01-14.wav
sadness,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-01-02-02-14.wav
sadness,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-02-01-01-14.wav
sadness,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-02-01-02-14.wav
sadness,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-02-02-01-14.wav
disgust,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-02-01-02-14.wav
disgust,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-02-02-01-14.wav
disgust,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-02-02-02-14.wav
surprise,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-01-01-01-14.wav
surprise,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-01-01-02-14.wav
surprise,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-01-02-01-14.wav
surprise,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-01-02-02-14.wav
surprise,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-02-01-01-14.wav
surprise,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-02-01-02-14.wav
surprise,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-02-02-01-14.wav
surprise,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-02-02-02-14.wav
neutral,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-02-01-02-14.wav
neutral,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-02-02-01-14.wav
neutral,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-02-02-02-14.wav
happy,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-01-01-01-14.wav
happy,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-01-01-02-14.wav
happy,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-01-02-01-14.wav
happy,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-01-02-02-14.wav
happy,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-02-01-01-14.wav
happy,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-02-01-02-14.wav
sadness,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-02-02-02-14.wav
angry,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-01-01-01-14.wav
angry,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-01-01-02-14.wav
angry,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-01-02-01-14.wav
angry,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-01-02-02-14.wav
angry,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-02-01-01-14.wav
angry,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-02-01-02-14.wav
angry,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-02-02-01-14.wav
angry,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-02-02-02-14.wav
neutral,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-01-01-02-01-14.wav
neutral,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-01-01-02-02-14.wav
neutral,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-01-01-01-14.wav
neutral,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-01-01-02-14.wav
neutral,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-01-02-01-14.wav
neutral,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-01-02-02-14.wav
neutral,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-02-01-01-14.wav
neutral,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-01-01-01-01-14.wav
neutral,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-01-01-01-02-14.wav
disgust,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-01-02-02-15.wav
disgust,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-02-01-01-15.wav
disgust,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-02-01-02-15.wav
disgust,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-02-02-01-15.wav
disgust,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-02-02-02-15.wav
surprise,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-01-01-01-15.wav
surprise,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-01-01-02-15.wav
surprise,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-01-02-01-15.wav
surprise,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-01-02-02-15.wav
surprise,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-02-01-01-15.wav
surprise,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-02-01-02-15.wav
surprise,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-02-02-01-15.wav
surprise,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-02-02-02-15.wav
sadness,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-01-02-02-15.wav
sadness,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-02-01-01-15.wav
sadness,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-02-01-02-15.wav
sadness,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-02-02-01-15.wav
sadness,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-02-02-02-15.wav
angry,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-01-01-01-15.wav
angry,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-01-01-02-15.wav
angry,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-01-02-01-15.wav
angry,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-01-02-02-15.wav
angry,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-02-01-01-15.wav
angry,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-02-01-02-15.wav
angry,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-02-02-01-15.wav
angry,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-02-02-02-15.wav
fear,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-01-01-01-15.wav
fear,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-01-01-02-15.wav
fear,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-01-02-01-15.wav
fear,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-01-02-02-15.wav
fear,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-02-01-01-15.wav
fear,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-02-01-02-15.wav
fear,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-02-02-01-15.wav
fear,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-02-02-02-15.wav
disgust,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-01-01-01-15.wav
disgust,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-01-01-02-15.wav
disgust,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-01-02-01-15.wav
happy,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-01-01-01-15.wav
happy,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-01-01-02-15.wav
happy,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-01-02-01-15.wav
happy,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-01-02-02-15.wav
happy,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-02-01-01-15.wav
happy,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-02-01-02-15.wav
happy,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-02-02-01-15.wav
happy,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-02-02-02-15.wav
sadness,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-01-01-01-15.wav
sadness,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-01-01-02-15.wav
sadness,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-01-02-01-15.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-01-01-01-15.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-01-01-02-15.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-01-02-01-15.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-01-02-02-15.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-02-01-01-15.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-02-01-02-15.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-02-02-01-15.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-02-02-02-15.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-01-01-01-01-15.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-01-01-01-02-15.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-01-01-02-01-15.wav
neutral,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-01-01-02-02-15.wav
disgust,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-01-02-02-16.wav
disgust,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-02-01-01-16.wav
disgust,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-02-01-02-16.wav
disgust,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-02-02-01-16.wav
disgust,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-02-02-02-16.wav
surprise,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-01-01-01-16.wav
surprise,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-01-01-02-16.wav
surprise,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-01-02-01-16.wav
surprise,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-01-02-02-16.wav
surprise,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-02-01-01-16.wav
surprise,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-02-01-02-16.wav
surprise,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-02-02-01-16.wav
surprise,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-02-02-02-16.wav
angry,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-01-01-02-16.wav
angry,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-01-02-01-16.wav
angry,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-01-02-02-16.wav
angry,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-02-01-01-16.wav
angry,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-02-01-02-16.wav
angry,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-02-02-01-16.wav
angry,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-02-02-02-16.wav
fear,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-01-01-01-16.wav
fear,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-01-01-02-16.wav
fear,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-01-02-01-16.wav
fear,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-01-02-02-16.wav
happy,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-01-02-01-16.wav
happy,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-01-02-02-16.wav
happy,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-02-01-01-16.wav
happy,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-02-01-02-16.wav
happy,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-02-02-01-16.wav
happy,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-02-02-02-16.wav
sadness,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-01-01-01-16.wav
fear,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-02-01-01-16.wav
fear,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-02-01-02-16.wav
fear,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-02-02-01-16.wav
fear,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-02-02-02-16.wav
disgust,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-01-01-01-16.wav
disgust,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-01-01-02-16.wav
disgust,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-01-02-01-16.wav
sadness,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-01-01-02-16.wav
sadness,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-01-02-01-16.wav
sadness,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-01-02-02-16.wav
sadness,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-02-01-01-16.wav
sadness,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-02-01-02-16.wav
sadness,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-02-02-01-16.wav
sadness,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-02-02-02-16.wav
angry,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-01-01-01-16.wav
neutral,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-01-02-02-16.wav
neutral,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-02-01-01-16.wav
neutral,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-02-01-02-16.wav
neutral,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-02-02-01-16.wav
neutral,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-02-02-02-16.wav
happy,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-01-01-01-16.wav
happy,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-01-01-02-16.wav
neutral,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-01-01-01-01-16.wav
neutral,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-01-01-01-02-16.wav
neutral,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-01-01-02-01-16.wav
neutral,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-01-01-02-02-16.wav
neutral,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-01-01-01-16.wav
neutral,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-01-01-02-16.wav
neutral,female,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-02-01-02-01-16.wav
disgust,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-01-02-02-17.wav
disgust,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-02-01-01-17.wav
disgust,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-02-01-02-17.wav
disgust,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-02-02-01-17.wav
disgust,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-02-02-02-17.wav
surprise,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-01-01-01-17.wav
surprise,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-01-01-02-17.wav
surprise,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-01-02-01-17.wav
surprise,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-01-02-02-17.wav
surprise,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-02-01-01-17.wav
surprise,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-02-01-02-17.wav
surprise,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-02-02-01-17.wav
surprise,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-08-02-02-02-17.wav
angry,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-02-01-02-17.wav
angry,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-02-02-01-17.wav
angry,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-05-02-02-02-17.wav
fear,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-01-01-01-17.wav
fear,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-01-01-02-17.wav
fear,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-01-02-01-17.wav
fear,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-01-02-02-17.wav
fear,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-02-01-01-17.wav
fear,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-02-01-02-17.wav
fear,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-02-02-01-17.wav
fear,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-06-02-02-02-17.wav
disgust,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-01-01-01-17.wav
disgust,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-01-01-02-17.wav
disgust,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-07-01-02-01-17.wav
happy,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-01-02-02-17.wav
happy,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-02-01-01-17.wav
happy,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-02-01-02-17.wav
happy,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-02-02-01-17.wav
happy,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-03-02-02-02-17.wav
sadness,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-01-01-01-17.wav
sadness,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-01-01-02-17.wav
sadness,male,/home/helemanc/Desktop/Binary_Model/noise_datasets/ravdess/train/03-01-04-01-02-01-17.wav
